title,description,url,published_date,source,country,language
KI DKI tambah kategori baru dalam E-Monev Badan Publik Tahun 2025,Komisi Informasi KI Provinsi DKI Jakarta menambah satu kategori baru dalam E-Monitoring dan Evaluasi E-Monev ...,https://www.antaranews.com/berita/4972777/ki-dki-tambah-kategori-baru-dalam-e-monev-badan-publik-tahun-2025,2025-07-17T14:40:53,Antara News,Indonesia,id
Ditjen Bimas Kristen gandeng aras gereja cegah perdagangan manusia,Direktorat Jenderal Bimbingan Masyarakat Ditjen Bimas Kristen Kementerian Agama Kemenag menggandeng para pimpinan ...,https://www.antaranews.com/berita/4972769/ditjen-bimas-kristen-gandeng-aras-gereja-cegah-perdagangan-manusia,2025-07-17T14:39:30,Antara News,Indonesia,id
"Sri Mulyani lapor realisasi BSU Rp6,88 triliun untuk 11,4 juta pekerja",Menteri Keuangan Sri Mulyani Indrawati melaporkan penyaluran Bantuan Subsidi Upah BSU telah terealisasi sebesar ...,https://www.antaranews.com/berita/4972765/sri-mulyani-lapor-realisasi-bsu-rp688-triliun-untuk-114-juta-pekerja,2025-07-17T14:39:01,Antara News,Indonesia,id
Timnas Indonesia di Grup B bersama Arab Saudi dan Irak,Timnas Indonesia sudah memastikan tempatnya di putaran keempat kualifikasi Piala Dunia 2026 setelah undian yang digelar ...,https://www.antaranews.com/berita/4972761/timnas-indonesia-di-grup-b-bersama-arab-saudi-dan-irak,2025-07-17T14:36:28,Antara News,Indonesia,id
Khofifah Sekolah Rakyat cara negara bantu keluarga kurang mampu,Gubernur Jawa Timur Jatim Khofifah Indar Parawansa menyebut bahwa Sekolah Rakyat merupakan cara dari pemerintah ...,https://www.antaranews.com/berita/4972757/khofifah-sekolah-rakyat-cara-negara-bantu-keluarga-kurang-mampu,2025-07-17T14:35:20,Antara News,Indonesia,id
Bulog Bangka siap salurkan 5.294 ton beras SPHP hingga Desember 2025,ANTARA - Perum Bulog Cabang Bangka siap menyalurkan sebanyak 5.294 ton beras program Stabilisasi Pasokan Harga dan ...,https://www.antaranews.com/video/4972641/bulog-bangka-siap-salurkan-5294-ton-beras-sphp-hingga-desember-2025,2025-07-17T14:35:00,Antara News,Indonesia,id
Kemendikdasmen beri edukasi terkait kekerasan anak,Kementerian Pendidikan Dasar dan Menengah Kemendikdasmen bekerja sama dengan Kementerian Pemberdayaan Perempuan dan ...,https://www.antaranews.com/berita/4972753/kemendikdasmen-beri-edukasi-terkait-kekerasan-anak,2025-07-17T14:33:21,Antara News,Indonesia,id
Papua siap laksanakan Cek Kesehatan Gratis di 2.137 Sekolah,Pemerintah Provinsi Pemprov Papua menyatakan kesiapan untuk melaksanakan program strategis nasional Cek Kesehatan ...,https://www.antaranews.com/berita/4972749/papua-siap-laksanakan-cek-kesehatan-gratis-di-2137-sekolah,2025-07-17T14:31:50,Antara News,Indonesia,id
Mendag Tarif 19 persen perbesar peluang ekspor RI ke AS,"ANTARA - Menteri Perdagangan Budi Santoso pada Kamis 177, menilai kebijakan Amerika Serikat yang ...",https://www.antaranews.com/video/4972633/mendag-tarif-19-persen-perbesar-peluang-ekspor-ri-ke-as,2025-07-17T14:30:49,Antara News,Indonesia,id
IPL kirim tiga klub terbaik ke Kejuaraan Tenis Meja ASEAN di Thailand,Indonesia Pingpong League IPL untuk pertama kalinya mengirim wakil ke turnamen internasional setelah resmi menjadi ...,https://www.antaranews.com/berita/4972745/ipl-kirim-tiga-klub-terbaik-ke-kejuaraan-tenis-meja-asean-di-thailand,2025-07-17T14:30:45,Antara News,Indonesia,id
Polda Jabar kejar 3 DPO kasus perdagangan bayi,ANTARA - Kepolisian Daerah Jawa Barat mengungkap jaringan perdagangan bayi lintas negara yang beroperasi sejak 2023. ...,https://www.antaranews.com/video/4972697/polda-jabar-kejar-3-dpo-kasus-perdagangan-bayi,2025-07-17T14:30:00,Antara News,Indonesia,id
Tanggal 17 Juli memperingati hari apa? Ini daftarnya,"Setiap tanggal 17 Juli, di Indonesia maupun dunia diperingati sejumlah momen penting yang memiliki makna ...",https://www.antaranews.com/berita/4972741/tanggal-17-juli-memperingati-hari-apa-ini-daftarnya,2025-07-17T14:27:39,Antara News,Indonesia,id
Psikolog Laki-laki juga rentan alami kekerasan seksual,Psikolog dari Unit Pelaksana Teknis UPT Pusat Perlindungan Perempuan dan Anak PPPA DKI Jakarta Noridha ...,https://www.antaranews.com/berita/4972733/psikolog-laki-laki-juga-rentan-alami-kekerasan-seksual,2025-07-17T14:25:24,Antara News,Indonesia,id
Antisipasi beras oplosan di Lembang,Petugas memeriksa merek beras premium saat inspeksi mendadak sidak antisipasi beras oplosan di Pasar Panorama ...,https://www.antaranews.com/foto/4972729/antisipasi-beras-oplosan-di-lembang,2025-07-17T14:23:58,Antara News,Indonesia,id
Punya tunggakan pinjol apakah masih bisa ajukan KPR?,"Seiring maraknya penggunaan pinjaman online pinjol, banyak masyarakat bertanya apakah memiliki tunggakan pinjol akan ...",https://www.antaranews.com/berita/4972725/punya-tunggakan-pinjol-apakah-masih-bisa-ajukan-kpr,2025-07-17T14:23:13,Antara News,Indonesia,id
Bulog salurkan bantuan pangan beras kepada 504.462 penerima di Papua,"ANTARA - Perum Bulog Kantor Wilayah Papua dan Papua Barat pada Kamis 177, menyalurkan Bantuan Pangan Beras tahap ...",https://www.antaranews.com/video/4972545/bulog-salurkan-bantuan-pangan-beras-kepada-504462-penerima-di-papua,2025-07-17T14:22:38,Antara News,Indonesia,id
Petenis Inggris Tara Moore diskors empat tahun karena doping,Petenis Inggris Tara Moore dijatuhi sanksi larangan bertanding selama empat tahun terkait pelanggaran aturan ...,https://www.antaranews.com/berita/4972721/petenis-inggris-tara-moore-diskors-empat-tahun-karena-doping,2025-07-17T14:22:32,Antara News,Indonesia,id
