title,description,url,published_date,source,country,language
"Have 100 proof of EC allowing cheating, will not allow poll body to get away with it Rahul Gandhi",,https://indianexpress.com/article/india/proof-election-commission-cheating-poll-body-get-away-rahul-gandhi-10146453/,2025-07-24T08:18:09,Indian Express,India,en
Tejashwis poll boycott talk finds no favour with INDIA bloc allies,,https://indianexpress.com/article/india/tejashwi-poll-boycott-india-bloc-allies-10146414/,2025-07-24T08:16:00,Indian Express,India,en
Has Karnataka High Court applied its mind judiciously? Supreme Court reserves order on plea against Darshans bail in Renukaswamy murder case,,https://indianexpress.com/article/india/sc-reserves-order-actor-darshan-bail-renukaswamy-murder-case-10146417/,2025-07-24T08:04:19,Indian Express,India,en
"Mahima Gosain Express derails near Sambalpur, no report of any casualty Railways",,https://indianexpress.com/article/india/mahima-gosain-express-derails-sambalpur-casualty-indian-railways-10146228/,2025-07-24T06:58:25,Indian Express,India,en
ED conducts searches at more than 35 premises linked to Anil Ambani Well-planned scheme to siphon off public money,,https://indianexpress.com/article/india/ed-raid-reliance-group-anil-ambani-yes-bank-loan-fraud-case-10146083/,2025-07-24T05:58:27,Indian Express,India,en
No question of bringing them back to prison Supreme Court stays Bombay HC order in 2006 Mumbai train blasts case,,https://indianexpress.com/article/india/2006-mumbai-train-blasts-acquittal-maharashtra-govt-supreme-court-convicts-10145973/,2025-07-24T05:50:12,Indian Express,India,en
"After 6 decades, 2,196 Bangladeshi refugee families in UPs Pilibhit to get legal ownership of land",,https://indianexpress.com/article/india/bangladeshi-refugee-families-up-pilibhit-legal-ownership-land-10146020/,2025-07-24T05:25:44,Indian Express,India,en
Indian medical team reaches Dhaka to assist with treatment of Bangladesh military plane crash victims MEA,,https://indianexpress.com/article/india/dhaka-deadly-air-crash-indian-medical-team-assist-treatment-victims-10145907/,2025-07-24T05:00:26,Indian Express,India,en
"Teams fan out to track elephant and calf that trampled 3, including toddler, to death",,https://indianexpress.com/article/india/teams-fan-out-to-track-elephant-and-calf-that-trampled-3-including-toddler-to-death-10145617/,2025-07-24T04:30:37,Indian Express,India,en
NHSRCL begins DPR work for new Bullet train corridors beyond Mumbai-Ahmedabad,,https://indianexpress.com/article/india/nhsrcl-begins-dpr-for-new-bullet-train-corridors-beyond-mumbai-ahmedabad-10145864/,2025-07-24T04:24:13,Indian Express,India,en
"At UNSC, India seeks immediate ceasefire, aid to end Gaza crisis",,https://indianexpress.com/article/india/india-ceasefire-israel-gaza-intermittent-pauses-not-enough-10145887/,2025-07-24T04:18:43,Indian Express,India,en
"Indian Railways to launch online train ticket booking portal exclusively for Lok Sabha, Rajya Sabha members",,https://indianexpress.com/article/india/railways-online-ticket-booking-portal-lok-sabha-rajya-sabha-members-10145811/,2025-07-24T03:41:33,Indian Express,India,en
"Ramayan, Guru Granth Sahib, Bible, Quran  High Court quotes from all 4 to sentence man to death for killing adoptive mother",,https://indianexpress.com/article/india/ramayan-guru-granth-sahib-bible-quran-high-court-quotes-from-all-4-to-sentence-man-to-death-for-killing-adoptive-mother-10145611/,2025-07-24T03:30:51,Indian Express,India,en
Multiple properties and a tiger skin Deputy Commissioner in MPs Tribal Welfare Department faces corruption case,,https://indianexpress.com/article/india/multiple-properties-and-a-tiger-skin-deputy-commissioner-in-mps-tribal-welfare-department-faces-corruption-case-10145597/,2025-07-24T02:49:17,Indian Express,India,en
PM Modi arrives in London ahead of key India-UK free trade agreement signing,,https://indianexpress.com/article/india/pm-modi-uk-visit-free-trade-agreement-updates-10145765/,2025-07-24T02:14:49,Indian Express,India,en
"After Nagaland, Manipur issues order to prevent anyone from entering state illegally",,https://indianexpress.com/article/india/after-nagaland-manipur-issues-order-to-prevent-anyone-from-entering-state-illegally-10145599/,2025-07-24T01:15:40,Indian Express,India,en
Individual liberty must give way to national interest JK High Court dismisses Doda residents habeas corpus petition,,https://indianexpress.com/article/india/individual-liberty-must-give-way-to-national-interest-jk-high-court-dismisses-doda-residents-habeas-corpus-petition-10145621/,2025-07-24T01:15:23,Indian Express,India,en
You live on through us Kerala says goodbye to comrade VS,,https://indianexpress.com/article/india/you-live-on-through-us-kerala-says-goodbye-to-comrade-vs-achuthanandan-10145602/,2025-07-24T01:15:05,Indian Express,India,en
"BJP slams SP mosque visit, Dimple  Akhilesh hit back Diversion bid",,https://indianexpress.com/article/india/bjp-slams-sp-mosque-visit-dimple-akhilesh-hit-back-diversion-bid-10145653/,2025-07-23T23:15:33,Indian Express,India,en
"80 prof posts for OBCs, 83 for STs in central universities are vacant, says Govt",,https://indianexpress.com/article/india/80-prof-posts-for-obcs-83-for-sts-in-central-universities-are-vacant-says-govt-10145650/,2025-07-23T23:13:34,Indian Express,India,en
A cure for homesick police recruits in Madhya Pradesh Ramcharitmanas every evening to learn from Rams exile,,https://indianexpress.com/article/india/learn-from-rams-exile-recite-ramcharitmanas-mp-police-to-homesick-recruits-10145596/,2025-07-23T22:50:15,Indian Express,India,en
"Polls being stolen, will show vote theft with Karnataka LS seat example Rahul",,https://indianexpress.com/article/india/polls-being-stolen-will-show-vote-theft-with-karnataka-ls-seat-example-rahul-10145616/,2025-07-23T22:45:47,Indian Express,India,en
Jharkhand HC commutes death sentence in 2018 Gumla rape-murder,,https://indianexpress.com/article/india/jharkhand-hc-commutes-death-sentence-in-2018-gumla-rape-murder-10145628/,2025-07-23T22:34:54,Indian Express,India,en
"Not here to beg, it is our right Farooq on statehood demand",,https://indianexpress.com/article/india/not-here-to-beg-it-is-our-right-farooq-on-statehood-demand-10145573/,2025-07-23T21:26:59,Indian Express,India,en
"Narendra Modi says UK visit aimed at prosperity, job creation, growth",,https://indianexpress.com/article/india/narendra-modi-says-uk-visit-aimed-at-prosperity-job-creation-growth-10145555/,2025-07-23T21:25:11,Indian Express,India,en
"As Trump repeats truce claim, Rahul, Kharge target govt",,https://indianexpress.com/article/india/as-trump-repeats-truce-claim-rahul-kharge-target-govt-10145577/,2025-07-23T21:23:47,Indian Express,India,en
"Revanth Reddy bats for Bandaru Dattatreya, a Telugu OBC, for vice president post",,https://indianexpress.com/article/india/revanth-reddy-bandaru-dattatreya-telugu-obc-vice-president-10145310/,2025-07-23T16:58:55,Indian Express,India,en
Dehradun defence coaching institute accused of making student do 400 sit-ups for talking in class,,https://indianexpress.com/article/india/dehradun-defence-coaching-institure-accused-400-sit-ups-10145227/,2025-07-23T15:57:51,Indian Express,India,en
Resettled Bru migrant Zothanga ends 5-day hunger strike in Tripura after govt assurance,,https://indianexpress.com/article/india/resettled-bru-migrant-zothanga-ends-5-day-hunger-strike-tripura-10145207/,2025-07-23T15:31:39,Indian Express,India,en
"Resume Goa-Gatwick flight, many take it for employment CM to Centre",,https://indianexpress.com/article/india/pramod-sawant-goa-gatwick-flight-10145181/,2025-07-23T15:12:38,Indian Express,India,en
"TIPRA Motha meets EC officials, seeks special intensive revision Pradyot says Tripura will otherwise become Assam before long",,https://indianexpress.com/article/india/tipra-motha-meets-ec-officials-seeks-special-intensive-revision-pradyot-tripura-10145118/,2025-07-23T14:41:28,Indian Express,India,en
Did Indian money in Swiss banks grow more than three times in 2024? Govt responds,,https://indianexpress.com/article/india/indian-money-swiss-banks-grow-more-than-three-times-2024-govt-responds-10145061/,2025-07-23T14:16:48,Indian Express,India,en
Indias passport ranking jumps from 85 to 77 How many countries Indians can visit visa-free?,,https://indianexpress.com/article/india/henley-passport-index-2025-top-10-strongest-passports-global-indian-rank-10144733/,2025-07-23T13:53:29,Indian Express,India,en
Top court Sustainable development doesnt mean clearing forests using bulldozers,,https://indianexpress.com/article/india/sustainable-development-bulldozers-clear-forests-sc-10144881/,2025-07-23T13:52:00,Indian Express,India,en
Muslim population in Assam will be almost equal to Hindus by 2041 if present growth continues Himanta Biswa Sarma,,https://indianexpress.com/article/india/himanta-biswa-sarma-assam-muslim-population-hindus-10144952/,2025-07-23T13:22:41,Indian Express,India,en
Tejashwi leads Oppn attack in Bihar assembly Not against roll revision but the process,,https://indianexpress.com/article/india/not-against-sir-against-process-tejashwi-bihar-speaker-allows-discussion-electoral-rolls-revision-10144950/,2025-07-23T13:18:14,Indian Express,India,en
Prashant Kishors protest runs into police wall 2 kms from Bihar assembly,,https://indianexpress.com/article/india/prashant-kishor-protest-police-wall-bihar-assembly-10144926/,2025-07-23T13:12:38,Indian Express,India,en
"Oppositions protests over SIR in Bihar, Operation Sindoor bring Parliament to a standstill for third day in row",,https://indianexpress.com/article/india/opposition-protest-sir-bihar-operation-sindoor-parliament-10144792/,2025-07-23T12:25:09,Indian Express,India,en
Forced to clear inflated bills 2 Assam govt officials named in woman engineers suicide note arrested,,https://indianexpress.com/article/india/assam-engineer-suicide-arrest-inflated-bills-10144796/,2025-07-23T12:22:48,Indian Express,India,en
Handled with utmost professionalism India on UK news report claiming wrong bodies returned after Air India crash,,https://indianexpress.com/article/india/india-mea-denies-uk-news-report-claiming-wrong-bodies-returned-air-india-crash-10144425/,2025-07-23T11:38:18,Indian Express,India,en
What is the FASTag annual pass scheme that Modi govt is planning to launch?,,https://indianexpress.com/article/india/what-is-the-fastag-annual-pass-scheme-that-modi-govt-is-planning-to-launch-10144516/,2025-07-23T11:03:51,Indian Express,India,en
"After 5-year gap, India resumes tourist visas for Chinese border meeting held too",,https://indianexpress.com/article/india/india-resumes-tourist-visas-issuance-china-10144443/,2025-07-23T10:40:48,Indian Express,India,en
"140 kilometres, 22 hours, a familiar destination  VS Achuthanandans last journey",,https://indianexpress.com/article/india/140-kilometres-22-hours-familiar-destination-vs-achuthanandan-last-journey-10144494/,2025-07-23T10:29:21,Indian Express,India,fr
"Over 1 lakh vacancies in paramilitary forces steps underway to fill them up, minister Nityanand Rai informs Rajya Sabha",,https://indianexpress.com/article/india/nityanand-rai-vacancies-paramilitary-forces-rajya-sabha-10144469/,2025-07-23T10:23:31,Indian Express,India,en
What is the current status of Mumbai-Ahmedabad Bullet train project?,,https://indianexpress.com/article/india/what-is-the-current-status-of-mumbai-ahmedabad-bullet-train-project-10144415/,2025-07-23T10:21:17,Indian Express,India,en
What is the operational length of metro rail network in India? Check state-wise data,,https://indianexpress.com/article/india/operational-length-of-metro-rail-network-in-india-check-state-wise-data-10144289/,2025-07-23T09:39:39,Indian Express,India,en
"SC dismisses KAL Airways, Kalanithi Maran pleas against Delhi High Court order in SpiceJet case",,https://indianexpress.com/article/india/supreme-court-kal-airways-kalanithi-maran-pleas-delhi-high-court-order-spicejet-case-10144271/,2025-07-23T08:48:39,Indian Express,India,en
